Fecha_i;Valor_i
2019-08-05T13:02:50.219Z;4,83333
2019-08-05T12:02:50.220Z;11,75000
2019-08-05T11:02:50.219Z;13,08333
2019-08-05T10:02:50.220Z;15,50000
2019-08-05T09:02:50.219Z;7,00000
2019-08-05T08:02:50.219Z;11,75000
2019-08-05T07:02:50.220Z;5,33333
2019-08-05T06:02:50.219Z;4,75000
2019-08-05T05:02:50.230Z;3,08333
2019-08-05T04:03:01.562Z;5,16667
2019-08-05T03:02:50.170Z;3,75000
2019-08-05T02:02:50.170Z;4,58333
2019-08-05T01:02:50.290Z;7,83333
2019-08-05T00:02:50.270Z;5,50000
2019-08-04T23:02:50.170Z;10,75000
2019-08-04T22:02:50.170Z;16,25000
2019-08-04T21:02:50.160Z;14,75000
2019-08-04T20:02:50.170Z;14,08333
2019-08-04T19:02:50.170Z;8,16667
2019-08-04T18:02:51.170Z;4,50000
2019-08-04T17:03:00.331Z;4,00000
2019-08-04T16:02:50.180Z;8,33333
2019-08-04T15:02:51.170Z;4,75000
2019-08-04T14:03:01.331Z;7,33333
2019-08-04T13:03:00.328Z;6,00000
2019-08-04T12:02:50.170Z;13,16667
2019-08-04T11:02:50.160Z;14,58333
2019-08-04T10:02:50.170Z;6,33333
2019-08-04T09:02:50.170Z;10,91667
2019-08-04T08:02:51.160Z;6,41667
2019-08-04T07:03:00.331Z;16,41667
2019-08-04T06:02:50.160Z;17,83333
2019-08-04T05:02:50.210Z;7,83333
2019-08-04T04:03:00.339Z;12,00000
2019-08-04T03:03:00.455Z;12,91667
2019-08-04T02:02:50.154Z;18,58333
2019-08-04T01:02:50.143Z;20,16667
2019-08-04T00:02:51.144Z;16,41667
2019-08-03T23:03:00.476Z;21,66666
2019-08-03T22:02:50.144Z;15,50000
2019-08-03T21:02:50.144Z;21,50000
2019-08-03T20:02:50.144Z;16,00000
2019-08-03T19:02:51.143Z;7,00000
2019-08-03T18:03:00.458Z;6,33333
2019-08-03T17:02:50.143Z;15,50000
2019-08-03T16:02:50.143Z;11,50000
2019-08-03T15:02:50.143Z;20,58333
2019-08-03T14:02:50.144Z;17,08333
2019-08-03T13:02:50.143Z;15,25000
2019-08-03T12:02:50.144Z;31,41667
2019-08-03T11:02:51.144Z;34,00000
2019-08-03T10:03:00.477Z;34,08334
2019-08-03T09:02:50.144Z;21,33333
2019-08-03T08:02:51.143Z;11,41667
2019-08-03T07:03:00.460Z;16,83333
2019-08-03T06:02:50.143Z;11,58333
2019-08-03T05:02:50.144Z;12,08333
2019-08-03T04:03:00.458Z;11,66667
2019-08-03T03:02:50.239Z;11,58333
2019-08-03T02:02:50.249Z;8,75000
2019-08-03T01:02:50.249Z;13,00000
2019-08-03T00:02:50.238Z;25,33334
2019-08-02T23:02:50.239Z;12,66667
2019-08-02T22:02:50.238Z;16,50000
2019-08-02T21:02:50.239Z;18,00000
2019-08-02T20:02:50.238Z;15,50000
2019-08-02T19:02:50.239Z;15,58333
2019-08-02T18:02:50.238Z;11,25000
2019-08-02T17:02:50.239Z;13,16667
2019-08-02T16:02:50.249Z;16,33333
2019-08-02T15:02:50.249Z;19,16667
2019-08-02T14:02:50.239Z;21,41667
2019-08-02T13:02:50.239Z;19,41667
2019-08-02T12:02:50.239Z;17,91667
2019-08-02T11:02:51.239Z;23,66667
2019-08-02T10:03:00.553Z;28,16667
2019-08-02T09:02:50.245Z;28,33333
2019-08-02T08:02:50.239Z;19,41667
2019-08-02T07:02:50.238Z;12,58333
2019-08-02T06:02:50.239Z;14,16667
2019-08-02T05:02:50.249Z;15,41667
2019-08-02T04:03:00.561Z;36,58333
2019-08-02T03:02:50.208Z;13,58333
2019-08-02T02:02:50.207Z;19,33333
2019-08-02T01:02:50.208Z;17,16667
2019-08-02T00:02:50.218Z;14,50000
2019-08-01T23:02:51.218Z;19,16667
2019-08-01T22:03:00.522Z;14,00000
2019-08-01T21:02:50.218Z;14,66667
2019-08-01T20:02:50.208Z;11,33333
2019-08-01T19:02:50.207Z;16,58333
2019-08-01T18:02:50.208Z;10,66667
2019-08-01T17:02:50.208Z;10,50000
2019-08-01T16:02:50.208Z;16,50000
2019-08-01T15:02:50.208Z;12,83333
2019-08-01T14:02:50.208Z;28,66667
2019-08-01T13:02:50.214Z;21,00000
2019-08-01T12:02:50.207Z;18,66667
2019-08-01T11:02:50.208Z;27,66667
2019-08-01T10:02:50.208Z;26,83333
2019-08-01T09:02:50.208Z;32,41667
2019-08-01T08:02:50.208Z;42,75000
2019-08-01T07:02:51.208Z;28,41666
2019-08-01T06:03:00.526Z;30,25000
2019-08-01T05:02:50.206Z;24,75000
2019-08-01T04:03:00.522Z;25,00000
2019-08-01T03:03:00.384Z;18,83333
2019-08-01T02:02:50.830Z;28,50000
2019-08-01T01:02:50.820Z;24,66667
2019-08-01T00:02:50.810Z;25,16666
2019-07-31T23:02:50.720Z;23,91667
2019-07-31T22:02:50.710Z;27,66667
2019-07-31T21:02:50.720Z;25,66667
2019-07-31T20:02:50.720Z;34,41667
2019-07-31T19:02:50.720Z;28,91666
2019-07-31T18:02:50.720Z;20,16667
2019-07-31T17:02:50.830Z;19,50000
2019-07-31T16:02:50.720Z;12,25000
2019-07-31T15:02:50.720Z;20,66667
2019-07-31T14:02:50.720Z;21,66666
2019-07-31T13:02:50.780Z;24,08333
2019-07-31T12:02:50.720Z;12,58333
2019-07-31T11:02:50.720Z;23,50000
2019-07-31T10:02:50.710Z;29,83333
2019-07-31T09:02:50.720Z;42,83333
2019-07-31T08:02:50.710Z;22,00000
2019-07-31T07:02:50.720Z;20,91667
2019-07-31T06:02:50.830Z;11,66667
2019-07-31T05:02:50.810Z;16,33333
2019-07-31T04:03:00.396Z;17,75000
2019-07-31T03:02:50.398Z;18,50000
2019-07-31T02:02:50.399Z;22,50000
2019-07-31T01:02:50.408Z;16,41667
2019-07-31T00:02:50.408Z;18,16667
2019-07-30T23:02:50.398Z;16,08333
2019-07-30T22:02:50.399Z;16,00000
2019-07-30T21:02:50.399Z;15,41667
2019-07-30T20:02:51.399Z;21,16667
2019-07-30T19:03:00.712Z;14,66667
2019-07-30T18:02:50.399Z;15,83333
2019-07-30T17:02:50.399Z;16,33333
2019-07-30T16:02:51.398Z;13,66667
2019-07-30T15:03:00.722Z;9,08333
2019-07-30T14:02:50.399Z;14,33333
2019-07-30T13:02:50.398Z;10,00000
2019-07-30T12:02:50.399Z;12,25000
2019-07-30T11:02:50.399Z;11,50000
2019-07-30T10:02:51.409Z;11,16667
2019-07-30T09:03:00.712Z;13,58333
2019-07-30T08:02:50.408Z;10,33333
2019-07-30T07:02:50.399Z;6,75000
2019-07-30T06:02:50.399Z;9,75000
2019-07-30T05:02:50.403Z;7,00000
2019-07-30T04:03:00.733Z;6,75000
2019-07-30T03:02:50.810Z;8,00000
2019-07-30T02:02:50.900Z;6,91667
2019-07-30T01:02:50.900Z;11,83333
2019-07-30T00:02:50.810Z;10,75000
2019-07-29T23:02:50.810Z;12,00000
2019-07-29T22:02:50.810Z;8,58333
2019-07-29T21:02:50.800Z;7,00000
2019-07-29T20:02:50.800Z;16,33333
2019-07-29T19:04:00.810Z;17,41666
2019-07-29T18:02:50.800Z;20,91667
2019-07-29T17:02:50.800Z;11,83333
2019-07-29T16:02:50.810Z;8,91667
2019-07-29T15:02:50.810Z;7,75000
2019-07-29T14:02:50.800Z;11,41667
2019-07-29T13:02:50.810Z;12,83333
2019-07-29T12:02:50.800Z;14,25000
2019-07-29T11:02:50.810Z;16,75000
2019-07-29T10:02:50.800Z;12,00000
2019-07-29T09:02:50.790Z;15,41667
2019-07-29T08:02:51.800Z;11,75000
2019-07-29T07:03:00.394Z;11,25000
2019-07-29T06:02:50.860Z;9,83333
2019-07-29T05:02:50.900Z;8,25000
2019-07-29T04:03:01.415Z;4,75000
2019-07-29T03:02:50.700Z;11,33333
2019-07-29T02:02:50.700Z;16,91667
2019-07-29T01:02:50.700Z;16,08333
2019-07-29T00:02:50.700Z;7,91667
2019-07-28T23:03:01.140Z;9,50000
2019-07-28T22:02:50.700Z;10,00000
2019-07-28T21:02:50.701Z;5,16667
2019-07-28T20:02:50.700Z;5,25000
2019-07-28T19:03:01.140Z;9,58333
2019-07-28T18:03:01.180Z;8,58333
2019-07-28T17:02:50.700Z;7,50000
2019-07-28T16:02:50.711Z;9,33333
2019-07-28T15:02:50.707Z;10,50000
2019-07-28T14:02:50.700Z;9,58333
2019-07-28T13:02:50.700Z;9,41667
2019-07-28T12:02:50.700Z;9,58333
2019-07-28T11:02:50.710Z;16,00000
2019-07-28T10:02:50.711Z;14,50000
2019-07-28T09:02:50.704Z;14,50000
2019-07-28T08:02:50.701Z;9,66667
2019-07-28T07:02:50.711Z;18,66667
2019-07-28T06:02:50.700Z;14,41667
2019-07-28T05:02:49.699Z;12,41667
2019-07-28T04:03:01.240Z;9,91667
2019-07-28T03:02:49.780Z;12,41667
2019-07-28T02:02:49.779Z;13,83333
2019-07-28T01:02:49.779Z;13,16667
2019-07-28T00:02:49.780Z;20,08333
2019-07-27T23:02:49.779Z;8,75000
2019-07-27T22:02:49.779Z;11,08333
2019-07-27T21:02:49.789Z;14,08333
2019-07-27T20:02:49.780Z;6,91667
2019-07-27T19:02:49.779Z;6,41667
2019-07-27T18:02:49.778Z;7,16667
2019-07-27T17:02:49.779Z;6,08333
2019-07-27T16:02:49.780Z;10,00000
2019-07-27T15:02:49.779Z;8,83333
2019-07-27T14:02:50.779Z;11,66667
2019-07-27T13:03:00.112Z;14,41667
2019-07-27T12:02:49.780Z;12,66667
2019-07-27T11:02:49.779Z;18,00000
2019-07-27T10:02:49.780Z;15,83333
2019-07-27T09:02:49.779Z;17,58333
2019-07-27T08:02:49.779Z;13,41667
2019-07-27T07:02:49.779Z;6,00000
2019-07-27T06:02:50.779Z;3,50000
2019-07-27T05:03:00.930Z;5,75000
2019-07-27T04:03:01.104Z;10,25000
2019-07-27T03:02:50.641Z;12,75000
2019-07-27T02:02:50.647Z;9,91667
2019-07-27T01:02:50.652Z;11,75000
2019-07-27T00:02:50.641Z;8,91667
2019-07-26T23:02:50.641Z;11,75000
2019-07-26T22:02:50.641Z;6,91667
2019-07-26T21:02:50.646Z;10,41667
2019-07-26T20:02:50.641Z;9,33333
2019-07-26T19:02:50.641Z;10,41667
2019-07-26T18:02:50.640Z;5,83333
2019-07-26T17:03:00.957Z;7,16667
2019-07-26T16:02:50.651Z;5,50000
2019-07-26T15:02:50.641Z;4,83333
2019-07-26T14:02:50.641Z;8,08333
2019-07-26T13:02:50.641Z;4,91667
2019-07-26T12:02:50.651Z;8,25000
2019-07-26T11:02:50.640Z;9,66667
2019-07-26T10:02:50.641Z;9,91667
2019-07-26T09:02:50.640Z;14,83333
2019-07-26T08:02:50.640Z;14,33333
2019-07-26T07:02:50.641Z;16,58333
2019-07-26T06:02:50.641Z;17,08333
2019-07-26T05:02:49.641Z;18,75000
2019-07-26T04:02:59.957Z;11,16667
2019-07-26T03:02:50.669Z;14,00000
2019-07-26T02:02:50.669Z;11,75000
2019-07-26T01:02:50.669Z;13,33333
2019-07-26T00:02:50.669Z;14,75000
2019-07-25T23:02:50.679Z;15,33333
2019-07-25T22:02:50.680Z;14,41667
2019-07-25T21:02:50.680Z;13,66667
2019-07-25T20:02:50.668Z;17,08333
2019-07-25T19:02:50.669Z;18,58333
2019-07-25T18:02:50.669Z;13,25000
2019-07-25T17:03:00.983Z;17,41667
2019-07-25T16:02:50.669Z;14,00000
2019-07-25T15:02:50.669Z;12,75000
2019-07-25T14:02:50.669Z;11,91667
2019-07-25T13:02:50.678Z;8,91667
2019-07-25T12:02:50.669Z;21,66667
2019-07-25T11:02:50.679Z;22,41667
2019-07-25T10:03:01.200Z;33,83333
2019-07-25T09:02:50.669Z;32,08333
2019-07-25T08:02:50.670Z;29,33333
2019-07-25T07:02:50.669Z;13,08333
2019-07-25T06:02:50.669Z;10,58333
2019-07-25T05:02:49.679Z;8,75000
2019-07-25T04:03:00.984Z;6,41667
2019-07-25T03:02:50.200Z;14,25000
2019-07-25T02:02:50.200Z;7,25000
2019-07-25T01:02:50.209Z;12,58333
2019-07-25T00:02:50.209Z;13,58333
2019-07-24T23:02:50.199Z;21,08333
2019-07-24T22:02:50.199Z;8,25000
2019-07-24T21:02:50.199Z;10,91667
2019-07-24T20:02:50.200Z;9,58333
2019-07-24T19:02:51.200Z;16,08333
2019-07-24T18:03:00.513Z;21,08333
2019-07-24T17:02:50.209Z;14,58333
2019-07-24T16:02:50.198Z;13,33333
2019-07-24T15:02:50.200Z;16,75000
2019-07-24T14:02:50.199Z;26,25000
2019-07-24T13:02:50.200Z;16,58333
2019-07-24T12:02:50.199Z;14,75000
2019-07-24T11:02:50.200Z;39,08334
2019-07-24T10:02:50.199Z;35,58334
2019-07-24T09:02:50.200Z;28,16667
2019-07-24T08:02:51.199Z;33,00000
2019-07-24T07:03:00.513Z;13,66667
2019-07-24T06:02:50.199Z;19,83333
2019-07-24T05:02:50.209Z;11,41667
2019-07-24T04:03:01.523Z;9,41667
2019-07-24T03:03:00.942Z;6,00000
2019-07-24T02:02:50.627Z;8,00000
2019-07-24T01:02:50.628Z;15,83333
2019-07-24T00:02:50.637Z;10,91667
2019-07-23T23:03:00.941Z;10,08333
2019-07-23T22:02:50.638Z;21,08333
2019-07-23T21:02:50.627Z;15,08333
2019-07-23T20:02:50.627Z;15,58333
2019-07-23T19:02:50.628Z;11,58333
2019-07-23T18:02:50.638Z;11,91667
2019-07-23T17:02:50.638Z;8,83333
2019-07-23T16:02:50.627Z;8,41667
2019-07-23T15:03:00.958Z;8,66667
2019-07-23T14:02:50.628Z;10,33333
2019-07-23T13:02:50.628Z;17,58333
2019-07-23T12:02:50.628Z;16,25000
2019-07-23T11:03:00.941Z;20,16667
2019-07-23T10:02:50.627Z;14,50000
2019-07-23T09:02:50.628Z;14,58333
2019-07-23T08:02:50.628Z;14,91667
2019-07-23T07:02:50.628Z;7,83333
2019-07-23T06:02:50.628Z;4,08333
2019-07-23T05:02:49.627Z;14,00000
2019-07-23T04:03:00.960Z;12,91667
2019-07-23T03:02:49.886Z;15,25000
2019-07-23T02:02:49.896Z;11,00000
2019-07-23T01:02:49.887Z;13,16667
2019-07-23T00:02:49.887Z;13,91667
2019-07-22T23:02:49.886Z;19,41667
2019-07-22T22:02:49.887Z;17,25000
2019-07-22T21:02:49.887Z;12,25000
2019-07-22T20:02:49.887Z;16,58333
2019-07-22T19:02:50.887Z;7,41667
2019-07-22T18:03:00.209Z;11,08333
2019-07-22T17:02:49.887Z;8,41667
2019-07-22T16:02:49.886Z;9,83333
2019-07-22T15:02:49.886Z;8,33333
2019-07-22T14:02:49.887Z;12,58333
2019-07-22T13:02:49.893Z;12,00000
2019-07-22T12:02:49.887Z;14,41667
2019-07-22T11:02:50.887Z;17,08333
2019-07-22T10:03:00.202Z;16,66667
2019-07-22T09:02:49.886Z;18,41667
2019-07-22T08:02:49.887Z;9,33333
2019-07-22T07:02:49.887Z;7,25000
2019-07-22T06:02:49.886Z;8,66667
2019-07-22T05:02:49.897Z;19,50000
2019-07-22T04:03:01.203Z;15,66667
2019-07-22T03:03:00.224Z;18,75000
2019-07-22T02:02:49.911Z;19,25000
2019-07-22T01:02:49.910Z;19,50000
2019-07-22T00:02:49.911Z;17,58333
2019-07-21T23:02:49.911Z;19,25000
2019-07-21T22:02:49.910Z;17,16667
2019-07-21T21:02:50.920Z;9,41667
2019-07-21T20:03:00.224Z;10,00000
2019-07-21T19:02:49.911Z;10,66667
2019-07-21T18:02:49.910Z;12,25000
2019-07-21T17:02:49.910Z;8,58333
2019-07-21T16:02:49.911Z;9,41667
2019-07-21T15:02:50.917Z;11,08333
2019-07-21T14:03:01.224Z;10,00000
2019-07-21T13:03:00.225Z;9,41667
2019-07-21T12:02:50.911Z;13,08333
2019-07-21T11:03:00.224Z;11,91667
2019-07-21T10:02:49.911Z;12,25000
2019-07-21T09:02:49.911Z;10,83333
2019-07-21T08:02:49.911Z;6,91667
2019-07-21T07:02:49.910Z;5,16667
2019-07-21T06:02:49.910Z;11,75000
2019-07-21T05:02:49.921Z;7,75000
2019-07-21T04:03:01.235Z;5,50000
2019-07-21T03:02:49.767Z;14,00000
2019-07-21T02:02:49.767Z;19,08333
2019-07-21T01:02:49.767Z;17,58333
2019-07-21T00:02:49.767Z;19,91667
2019-07-20T23:02:49.767Z;13,83333
2019-07-20T22:02:50.767Z;16,58333
2019-07-20T21:03:00.810Z;16,83333
2019-07-20T20:02:49.767Z;13,41667
2019-07-20T19:02:49.767Z;13,83333
2019-07-20T18:02:49.767Z;9,75000
2019-07-20T17:02:49.767Z;9,83333
2019-07-20T16:02:49.778Z;9,25000
2019-07-20T15:02:49.777Z;10,16667
2019-07-20T14:02:49.767Z;13,58333
2019-07-20T13:02:49.767Z;10,41667
2019-07-20T12:02:49.766Z;11,75000
2019-07-20T11:02:49.767Z;21,66667
2019-07-20T10:02:49.767Z;31,25000
2019-07-20T09:02:49.767Z;25,83333
2019-07-20T08:02:49.767Z;22,16667
2019-07-20T07:02:49.767Z;21,66667
2019-07-20T06:02:49.767Z;21,16667
2019-07-20T05:02:49.778Z;26,41667
2019-07-20T04:03:00.800Z;21,41667
2019-07-20T03:02:50.352Z;19,66667
2019-07-20T02:02:50.352Z;22,66667
2019-07-20T01:02:50.352Z;25,50000
2019-07-20T00:02:50.362Z;35,50000
2019-07-19T23:02:50.351Z;26,00000
2019-07-19T22:02:50.351Z;28,58333
2019-07-19T21:02:50.358Z;24,00000
2019-07-19T20:02:51.352Z;16,83333
2019-07-19T19:03:00.666Z;15,08333
2019-07-19T18:02:50.363Z;12,91667
2019-07-19T17:02:50.362Z;11,08333
2019-07-19T16:02:50.352Z;5,66667
2019-07-19T15:02:50.352Z;10,75000
2019-07-19T14:02:50.351Z;24,00000
2019-07-19T13:02:50.352Z;14,25000
2019-07-19T12:02:50.353Z;18,75000
2019-07-19T11:02:50.352Z;37,75000
2019-07-19T10:02:50.352Z;33,00000
2019-07-19T09:02:50.350Z;30,16667
2019-07-19T08:02:50.352Z;18,50000
2019-07-19T07:02:50.352Z;15,58333
2019-07-19T06:02:50.363Z;21,41667
2019-07-19T05:02:50.352Z;13,08333
2019-07-19T04:03:00.677Z;11,50000
2019-07-19T03:03:00.181Z;12,50000
2019-07-19T02:02:49.868Z;13,16667
2019-07-19T01:02:49.867Z;26,75000
2019-07-19T00:02:49.868Z;24,25000
2019-07-18T23:02:49.873Z;25,50000
2019-07-18T22:02:49.867Z;24,00000
2019-07-18T21:02:49.867Z;24,91667
2019-07-18T20:02:49.868Z;19,33333
2019-07-18T20:02:49.868Z;19,33333
2019-07-18T19:02:49.868Z;23,66667
2019-07-18T18:02:49.867Z;13,41667
2019-07-18T17:02:50.868Z;12,66667
2019-07-18T16:03:00.181Z;10,50000
2019-07-18T15:02:50.868Z;6,25000
2019-07-18T14:03:00.182Z;6,91667
2019-07-18T13:02:49.867Z;5,91667
2019-07-18T12:02:49.867Z;5,16667
2019-07-18T11:02:49.867Z;4,50000
2019-07-18T10:02:49.868Z;11,66667
2019-07-18T09:03:04.868Z;18,16667
2019-07-18T08:02:49.867Z;15,75000
2019-07-18T07:02:49.867Z;5,83333
2019-07-18T06:02:49.867Z;9,50000
2019-07-18T05:02:49.867Z;7,33333
2019-07-18T04:03:01.182Z;13,00000
2019-07-18T03:02:50.150Z;6,91667
2019-07-18T02:02:50.153Z;8,58333
2019-07-18T01:02:51.150Z;10,41667
2019-07-18T00:03:00.463Z;6,41667
2019-07-17T23:02:50.156Z;9,83333
2019-07-17T22:02:50.150Z;9,50000
2019-07-17T21:02:50.156Z;7,25000
2019-07-17T20:02:50.150Z;5,41667
2019-07-17T19:02:51.150Z;4,91667
2019-07-17T18:03:00.466Z;5,00000
2019-07-17T17:02:50.149Z;7,75000
2019-07-17T16:02:50.160Z;12,66667
2019-07-17T15:02:50.150Z;6,41667
2019-07-17T14:02:50.151Z;4,33333
2019-07-17T13:02:50.151Z;9,00000
2019-07-17T12:02:50.149Z;11,50000
2019-07-17T11:02:50.151Z;12,08333
2019-07-17T10:02:51.150Z;7,16667
2019-07-17T09:03:00.464Z;9,25000
2019-07-17T08:02:50.151Z;8,66667
2019-07-17T07:02:50.151Z;3,41667
2019-07-17T06:02:50.151Z;6,75000
2019-07-17T05:02:50.149Z;18,33333
2019-07-17T04:03:00.474Z;10,83333
2019-07-17T03:02:50.755Z;11,41667
2019-07-17T02:02:49.767Z;12,50000
2019-07-17T01:02:49.760Z;9,41667
2019-07-17T00:02:49.766Z;14,58333
2019-07-16T23:02:49.764Z;14,91667
2019-07-16T22:02:49.755Z;9,08333
2019-07-16T21:02:49.756Z;9,25000
2019-07-16T20:02:50.756Z;15,00000
2019-07-16T19:02:50.757Z;8,08333
2019-07-16T18:02:50.768Z;12,00000
2019-07-16T17:02:50.759Z;10,33333
2019-07-16T16:02:49.766Z;10,33333
2019-07-16T15:02:50.756Z;12,41667
2019-07-16T14:02:49.756Z;13,83333
2019-07-16T13:02:49.756Z;18,00000
2019-07-16T12:02:49.757Z;23,08333
2019-07-16T11:02:49.756Z;22,75000
2019-07-16T10:02:49.757Z;26,58333
2019-07-16T09:02:49.755Z;27,66666
2019-07-16T08:02:50.756Z;13,50000
2019-07-16T07:03:00.700Z;25,41667
2019-07-16T06:02:49.759Z;8,41667
2019-07-16T05:02:49.756Z;18,08333
2019-07-16T04:03:01.800Z;11,83333
2019-07-16T03:02:50.420Z;12,50000
2019-07-16T02:02:50.410Z;21,08333
2019-07-16T01:02:50.410Z;12,75000
2019-07-16T00:02:50.410Z;16,66667
2019-07-15T23:02:50.410Z;19,08333
2019-07-15T22:02:50.410Z;17,66667
2019-07-15T21:02:51.410Z;17,41667
2019-07-15T20:03:00.356Z;19,08333
2019-07-15T19:02:51.510Z;19,41667
2019-07-15T18:03:00.355Z;12,16667
2019-07-15T17:02:51.410Z;12,00000
2019-07-15T16:03:00.374Z;9,16667
2019-07-15T15:02:51.410Z;8,16667
2019-07-15T14:03:00.355Z;11,83333
2019-07-15T13:02:50.420Z;8,91667
2019-07-15T12:02:50.420Z;14,50000
2019-07-15T11:02:51.510Z;7,25000
2019-07-15T10:03:00.356Z;10,16667
2019-07-15T09:02:50.400Z;3,08333
2019-07-15T08:02:50.410Z;5,75000
2019-07-15T07:02:50.410Z;8,33333
2019-07-15T06:02:50.410Z;3,75000
2019-07-15T05:02:50.510Z;3,16667
2019-07-15T04:03:01.374Z;5,66667
2019-07-15T03:02:49.806Z;11,25000
2019-07-15T02:02:49.801Z;10,33333
2019-07-15T01:02:49.802Z;11,41667
2019-07-15T00:02:49.802Z;10,16667
2019-07-14T23:02:49.802Z;16,08333
2019-07-14T22:02:49.802Z;15,00000
2019-07-14T21:02:49.801Z;9,50000
2019-07-14T20:02:49.802Z;6,83333
2019-07-14T19:02:50.801Z;7,00000
2019-07-14T18:03:01.135Z;6,16667
2019-07-14T17:03:00.127Z;6,08333
2019-07-14T16:02:49.801Z;9,00000
2019-07-14T15:02:49.802Z;11,25000
2019-07-14T14:02:49.802Z;13,00000
2019-07-14T13:02:49.802Z;19,00000
2019-07-14T12:02:49.801Z;20,91667
2019-07-14T11:02:49.800Z;25,91667
2019-07-14T10:02:49.801Z;32,25000
2019-07-14T09:02:49.801Z;33,33333
2019-07-14T08:02:49.800Z;16,58333
2019-07-14T07:02:50.802Z;21,33333
2019-07-14T06:03:00.116Z;20,25000
2019-07-14T05:02:49.801Z;20,83333
2019-07-14T04:03:01.125Z;23,66667
2019-07-14T03:02:49.775Z;22,91667
2019-07-14T02:02:49.766Z;27,50000
2019-07-14T01:02:49.765Z;21,33333
2019-07-14T00:02:49.766Z;31,50000
2019-07-13T23:02:49.766Z;23,75000
2019-07-13T22:02:49.765Z;18,50000
2019-07-13T21:02:49.766Z;8,08333
2019-07-13T20:02:49.765Z;8,83333
2019-07-13T19:02:49.765Z;8,83333
2019-07-13T18:02:49.776Z;10,25000
2019-07-13T17:02:49.776Z;10,08333
2019-07-13T17:02:49.776Z;10,08333
2019-07-13T16:02:49.766Z;12,16667
2019-07-13T15:02:50.765Z;15,50000
2019-07-13T14:03:00.790Z;12,16667
2019-07-13T13:02:49.766Z;19,25000
2019-07-13T12:02:49.776Z;15,75000
2019-07-13T11:02:50.766Z;16,41667
2019-07-13T10:03:00.790Z;31,16667
2019-07-13T09:02:49.765Z;15,50000
2019-07-13T08:02:50.765Z;12,91667
2019-07-13T07:03:00.790Z;11,50000
2019-07-13T06:02:49.766Z;16,00000
2019-07-13T05:02:49.777Z;13,00000
2019-07-13T04:03:01.800Z;14,83333
2019-07-13T03:02:50.611Z;17,75000
2019-07-13T02:02:50.611Z;16,08333
2019-07-13T01:02:50.621Z;27,83333
2019-07-13T00:02:50.620Z;18,83333
2019-07-12T23:02:50.610Z;21,58334
2019-07-12T22:02:50.611Z;15,00000
2019-07-12T21:02:50.611Z;20,16667
2019-07-12T20:02:50.611Z;27,66667
2019-07-12T19:02:50.610Z;25,16667
2019-07-12T18:02:50.620Z;14,16667
2019-07-12T17:02:50.611Z;16,50000
2019-07-12T16:02:50.610Z;12,00000
2019-07-12T15:03:00.924Z;16,16667
2019-07-12T14:02:50.621Z;24,75000
2019-07-12T13:02:50.610Z;23,66667
2019-07-12T12:02:50.611Z;25,16667
2019-07-12T11:02:50.610Z;42,83334
2019-07-12T10:02:50.611Z;38,91667
2019-07-12T09:02:50.610Z;24,08334
2019-07-12T08:02:50.611Z;16,66667
2019-07-12T07:03:00.925Z;17,50000
2019-07-12T06:02:50.611Z;13,91667
2019-07-12T05:02:49.610Z;10,50000
2019-07-12T04:02:59.935Z;9,00000
2019-07-12T03:02:49.830Z;13,50000
2019-07-12T02:02:49.830Z;18,83333
2019-07-12T01:02:50.832Z;10,91667
2019-07-12T00:03:00.163Z;29,00000
2019-07-11T23:02:49.830Z;15,58333
2019-07-11T22:02:49.830Z;8,41667
2019-07-11T21:02:49.831Z;11,91667
2019-07-11T20:02:49.830Z;11,75000
2019-07-11T19:02:49.831Z;6,83333
2019-07-11T18:02:49.830Z;8,66667
2019-07-11T17:02:49.830Z;6,58333
2019-07-11T16:02:49.841Z;7,83333
2019-07-11T15:02:49.831Z;6,66667
2019-07-11T14:02:49.831Z;8,58333
2019-07-11T13:02:49.830Z;16,50000
2019-07-11T12:02:49.830Z;21,58333
2019-07-11T11:02:49.830Z;19,50000
2019-07-11T10:02:49.830Z;34,91666
2019-07-11T09:02:49.831Z;12,08333
2019-07-11T08:02:50.831Z;16,50000
2019-07-11T07:03:00.144Z;7,16667
2019-07-11T06:02:49.830Z;7,16667
2019-07-11T05:02:49.841Z;5,50000
2019-07-11T04:03:00.144Z;5,66667
2019-07-11T03:02:50.239Z;4,66667
2019-07-11T02:02:50.241Z;5,33333
2019-07-11T01:02:50.240Z;10,58333
2019-07-11T00:02:50.246Z;10,83333
2019-07-10T23:02:51.240Z;16,66667
2019-07-10T22:03:00.573Z;13,08333
2019-07-10T21:02:50.240Z;26,00000
2019-07-10T20:02:50.240Z;25,25000
2019-07-10T19:02:50.240Z;21,16666
2019-07-10T18:02:50.251Z;17,33333
2019-07-10T17:02:50.251Z;18,83333
2019-07-10T16:02:50.239Z;15,00000
2019-07-10T15:02:50.240Z;10,25000
2019-07-10T14:02:51.240Z;12,50000
2019-07-10T13:03:00.552Z;12,58333
2019-07-10T12:02:50.240Z;18,33333
2019-07-10T12:02:50.240Z;18,33333
2019-07-10T11:02:50.240Z;33,75000
2019-07-10T10:02:50.241Z;31,91667
2019-07-10T09:02:50.239Z;24,66667
2019-07-10T08:02:50.240Z;20,25000
2019-07-10T07:02:50.240Z;8,83333
2019-07-10T06:02:50.240Z;10,58333
