FECHA_X;Valor_X
2018-11-07T14:14:08.334Z;15,2857151031
2018-11-07T14:13:51.902Z;14,7142858505
2018-11-07T14:13:37.479Z;14,2857141495
2018-11-07T14:13:22.410Z;17,5714282990
2018-11-07T14:13:08.110Z;15,0000000000
2018-11-07T14:12:53.467Z;13,4285707474
2018-11-07T14:12:43.347Z;17,2857151031
2018-11-07T14:12:30.107Z;19,5714282990
2018-11-07T14:12:18.117Z;18,8571434021
2018-11-07T14:12:06.469Z;17,0000000000
2018-11-07T14:11:52.337Z;21,1428565979
2018-11-07T14:11:38.173Z;22,1428565979
2018-11-07T14:11:23.368Z;18,1428565979
2018-11-07T14:11:12.185Z;17,7142848969
2018-11-07T14:10:58.823Z;16,5714302063
2018-11-07T14:10:46.407Z;12,8571424484
2018-11-07T14:10:34.607Z;12,2857141495
2018-11-07T14:10:19.969Z;14,5714282990
2018-11-07T14:10:07.634Z;17,5714282990
2018-11-07T14:09:13.200Z;28,4285697937
2018-11-07T14:08:57.559Z;23,2857151031
2018-11-07T14:08:44.811Z;24,8571453094
2018-11-07T13:53:02.294Z;16,7142868042
2018-11-07T13:52:33.275Z;16,2857151031
2018-11-07T13:52:11.624Z;16,8571434021
2018-11-07T13:51:46.905Z;18,4285697937
2018-11-07T13:51:10.400Z;18,2857151031
2018-11-07T13:50:47.219Z;19,2857151031
2018-11-07T13:50:22.119Z;15,7142858505
2018-11-07T13:49:54.461Z;15,8571424484
2018-11-07T13:49:23.987Z;17,4285717010
2018-11-07T13:48:55.276Z;15,2857141495
2018-11-07T13:48:33.253Z;15,8571424484
2018-11-07T13:48:06.746Z;18,1428565979
2018-11-07T13:47:46.741Z;16,1428565979
2018-11-07T13:47:17.439Z;15,7142858505
2018-11-07T13:46:48.203Z;16,2857151031
2018-11-07T13:46:31.320Z;16,2857151031
2018-11-07T13:46:14.197Z;16,1428565979
2018-11-07T13:45:54.760Z;17,0000000000
2018-11-07T13:45:38.803Z;14,7142848969
2018-11-07T13:45:26.675Z;14,8571414948
2018-11-07T13:45:13.261Z;13,4285707474
2018-11-07T13:44:59.330Z;13,5714282990
2018-11-07T13:44:43.420Z;16,1428565979
2018-11-07T13:44:23.538Z;15,8571434021
2018-11-07T13:44:08.808Z;12,5714273453
2018-11-07T13:43:54.212Z;11,4285707474
2018-11-07T13:43:40.651Z;14,7142858505
2018-11-07T13:43:23.527Z;16,8571434021
2018-11-07T13:43:08.238Z;18,4285717010
2018-11-07T13:38:07.995Z;12,1428565979
2018-11-07T13:37:50.364Z;12,1428575516
2018-11-07T13:37:36.270Z;12,2857141495
2018-11-07T13:37:21.596Z;9,7142858505
2018-11-07T13:37:07.487Z;8,2857141495
2018-11-07T13:36:57.901Z;9,2857141495
2018-11-07T13:36:44.658Z;10,5714282990
2018-11-07T13:36:23.245Z;10,5714282990
2018-11-07T13:36:06.430Z;9,8571424484
2018-11-07T13:35:52.879Z;9,0000000000
2018-11-07T13:35:41.551Z;8,5714282990
2018-11-07T13:35:29.136Z;8,5714282990
2018-11-07T13:35:15.380Z;8,7142858505
2018-11-07T13:34:51.434Z;8,1428575516
2018-11-07T13:34:37.622Z;9,5714282990
2018-11-07T13:34:08.948Z;11,2857141495
2018-11-07T13:33:54.671Z;11,1428565979
2018-11-07T13:33:42.820Z;10,5714282990
2018-11-07T13:33:30.136Z;10,1428575516
2018-11-07T13:33:14.882Z;9,4285717010
2018-11-07T13:33:01.367Z;9,4285707474
2018-11-07T13:32:46.978Z;10,8571424484
2018-11-07T13:32:28.737Z;10,9999990463
2018-11-07T13:31:59.136Z;11,1428556442
2018-11-07T13:31:44.135Z;12,4285717010
2018-11-07T13:31:30.358Z;11,7142848969
2018-11-07T13:31:16.150Z;11,2857131958
2018-11-07T13:31:02.625Z;11,8571434021
2018-11-07T13:30:49.712Z;11,1428575516
2018-11-07T13:30:34.136Z;10,9999990463
2018-11-07T13:30:20.880Z;10,4285707474
2018-11-07T13:30:09.135Z;11,1428565979
2018-11-07T13:29:55.139Z;11,5714292526
2018-11-07T13:29:38.615Z;11,2857141495
2018-11-07T13:29:24.123Z;11,1428565979
2018-11-07T13:29:08.610Z;10,1428565979
2018-11-07T13:28:53.732Z;10,7142858505
2018-11-07T13:28:36.427Z;12,4285717010
2018-11-07T13:28:24.164Z;12,2857141495
2018-11-07T13:28:12.885Z;12,0000000000
2018-11-07T13:27:59.653Z;13,7142858505
2018-11-07T13:27:38.287Z;12,9999990463
2018-11-07T13:27:22.620Z;12,0000000000
2018-11-07T13:27:10.520Z;11,4285717010
2018-11-07T13:26:59.879Z;11,2857131958
2018-11-07T13:26:49.270Z;13,7142858505
2018-11-07T13:26:32.871Z;14,5714263916
2018-11-07T13:26:19.586Z;12,9999990463
2018-11-07T13:25:58.143Z;13,7142848969
2018-11-07T13:25:38.296Z;13,7142848969
2018-11-07T13:25:20.885Z;15,5714282990
2018-11-07T13:25:09.136Z;16,7142868042
2018-11-07T13:24:56.100Z;17,8571414948
2018-11-07T13:24:38.909Z;16,0000000000
2018-11-07T13:24:23.568Z;13,1428565979
2018-11-07T13:24:05.928Z;13,4285707474
2018-11-07T13:23:52.879Z;14,1428565979
2018-11-07T13:23:41.609Z;15,8571434021
2018-11-07T13:23:29.136Z;16,4285717010
2018-11-07T13:23:14.636Z;15,4285707474
2018-11-07T13:22:59.985Z;15,2857151031
2018-11-07T13:22:44.137Z;14,4285707474
2018-11-07T13:22:28.161Z;11,8571424484
2018-11-07T13:22:08.884Z;14,8571424484
2018-11-07T13:21:54.180Z;15,2857141495
2018-11-07T13:21:39.164Z;13,8571424484
2018-11-07T13:21:26.637Z;12,8571434021
2018-11-07T13:21:13.591Z;12,2857141495
2018-11-07T13:20:59.136Z;13,2857131958
2018-11-07T13:20:43.116Z;14,8571434021
2018-11-07T13:20:28.985Z;14,9999990463
2018-11-07T13:20:12.984Z;12,7142848969
2018-11-07T13:19:58.601Z;14,7142848969
2018-11-07T13:19:44.636Z;19,4285717010
2018-11-06T21:44:01.391Z;9,7142868042
2018-11-06T21:43:43.878Z;8,1428565979
2018-11-06T21:43:28.868Z;9,1428585052
2018-11-06T21:43:13.367Z;7,8571424484
2018-11-06T21:42:57.823Z;6,8571429253
2018-11-06T21:42:44.241Z;9,8571434021
2018-11-06T21:42:30.492Z;10,7142848969
2018-11-06T21:42:15.478Z;10,1428565979
2018-11-06T21:42:01.730Z;8,4285717010
2018-11-06T21:41:47.741Z;8,4285717010
2018-11-06T21:41:33.577Z;8,7142858505
2018-11-06T21:41:13.708Z;8,2857141495
2018-11-06T21:40:59.230Z;7,7142853737
2018-11-06T21:40:45.486Z;7,9999995232
2018-11-06T21:40:30.473Z;7,7142853737
2018-11-06T21:40:13.761Z;8,5714282990
2018-11-06T21:39:54.729Z;7,9999995232
2018-11-06T21:39:44.230Z;7,5714287758
2018-11-06T21:39:30.479Z;10,8571434021
2018-11-06T21:39:15.479Z;13,1428565979
2018-11-06T21:39:00.710Z;10,5714292526
2018-11-06T21:38:48.410Z;8,8571424484
2018-11-06T21:38:33.366Z;9,5714292526
2018-11-06T21:38:17.734Z;9,7142858505
2018-11-06T21:37:57.294Z;10,0000009537
2018-11-06T21:37:38.489Z;10,4285707474
2018-11-06T21:37:23.879Z;10,1428565979
2018-11-06T21:36:57.114Z;10,1428575516
2018-11-06T21:36:40.687Z;9,1428565979
2018-11-06T21:36:23.747Z;9,2857141495
2018-11-06T21:36:10.136Z;10,0000009537
2018-11-06T21:35:53.729Z;9,5714282990
2018-11-06T21:35:41.815Z;10,1428575516
2018-11-06T21:35:28.300Z;12,7142848969
2018-11-06T21:35:14.428Z;14,4285717010
2018-11-06T21:35:01.948Z;16,0000000000
2018-11-06T20:11:34.550Z;7,1428570747
2018-11-06T20:11:21.723Z;7,2857141495
2018-11-06T20:11:11.483Z;5,5714287758
2018-11-06T20:10:58.380Z;5,8571429253
2018-11-06T20:10:43.450Z;5,8571429253
2018-11-06T20:10:28.832Z;7,4285712242
2018-11-06T20:10:14.481Z;7,7142853737
2018-11-06T20:09:59.836Z;6,0000000000
2018-11-06T20:09:45.390Z;6,2857146263
2018-11-06T20:09:30.144Z;8,7142848969
2018-11-06T20:09:13.983Z;10,4285726547
2018-11-06T20:08:58.465Z;10,4285717010
2018-11-05T23:47:49.256Z;1,9166666269
2018-11-05T23:42:49.255Z;1,5000000000
2018-11-05T23:37:49.259Z;1,5000000000
2018-11-05T23:32:49.255Z;1,4999998808
2018-11-05T23:27:49.266Z;1,8333333731
2018-11-05T23:22:49.255Z;0,9166666269
2018-11-05T23:17:49.258Z;0,6666666269
2018-11-05T23:12:49.256Z;1,4166666269
2018-11-05T23:07:49.255Z;0,5833333135
2018-11-05T23:02:50.260Z;1,5000000000
2018-11-05T22:57:59.579Z;2,0833332539
2018-11-05T22:52:49.258Z;2,4166667461
2018-11-05T22:47:49.255Z;1,3333333731
2018-11-05T22:42:50.256Z;1,0000000000
2018-11-05T22:37:59.587Z;1,3333333731
2018-11-05T22:32:49.255Z;2,9999997616
2018-11-05T22:27:49.257Z;1,7499998808
2018-11-05T22:22:49.255Z;2,1666665077
2018-11-05T22:17:49.255Z;3,5833332539
2018-11-05T22:12:49.255Z;6,4166669846
2018-11-05T22:07:49.255Z;3,9999997616
2018-11-05T22:02:49.255Z;6,2500000000
2018-11-05T21:57:50.255Z;2,7500000000
2018-11-05T21:52:59.580Z;8,0000000000
2018-11-05T21:47:49.257Z;10,1666669846
2018-11-05T21:42:49.256Z;2,8333334923
2018-11-05T21:37:50.255Z;0,2500000000
2018-11-05T21:32:59.581Z;0,8333333135
2018-11-05T21:27:49.255Z;1,0833333731
2018-11-05T21:22:49.256Z;1,3333333731
2018-11-05T21:17:49.255Z;1,4166666269
2018-11-05T21:12:49.255Z;1,1666666269
2018-11-05T21:07:49.256Z;1,0833334923
2018-11-05T21:02:49.255Z;1,5000001192
2018-11-05T20:57:49.255Z;1,0833333731
2018-11-05T20:52:49.255Z;1,3333333731
2018-11-05T20:47:49.255Z;1,4166667461
2018-11-05T20:42:49.255Z;1,6666667461
2018-11-05T20:37:49.255Z;1,0833333731
2018-11-05T20:32:49.256Z;1,5000000000
2018-11-05T20:27:49.263Z;1,5000000000
2018-11-05T20:22:49.255Z;1,3333332539
2018-11-05T20:17:49.255Z;1,3333332539
2018-11-05T20:12:49.256Z;1,1666666269
2018-11-05T20:07:49.267Z;1,5833332539
2018-11-05T20:02:49.258Z;1,3333333731
2018-11-05T19:57:49.254Z;1,9999998808
2018-11-05T19:52:49.256Z;1,3333333731
2018-11-05T19:47:49.259Z;1,5000000000
2018-11-05T19:42:49.255Z;1,4166666269
2018-11-05T19:37:49.256Z;1,9166665077
2018-11-05T19:32:49.268Z;2,4166665077
2018-11-05T19:27:49.264Z;2,3333334923
2018-11-05T19:22:49.256Z;2,7500000000
2018-11-05T19:17:49.255Z;2,6666667461
2018-11-05T19:12:49.267Z;2,8333332539
2018-11-05T19:07:49.255Z;3,7500002384
2018-11-05T19:02:49.255Z;3,9166665077
2018-11-05T18:57:49.255Z;5,0000000000
2018-11-05T18:52:49.255Z;5,3333330154
2018-11-05T18:47:49.255Z;7,2499995232
2018-11-05T18:42:49.255Z;6,0833330154
2018-11-05T18:37:49.255Z;7,2500000000
2018-11-05T18:32:49.255Z;7,2499995232
2018-11-05T18:27:49.255Z;8,0000000000
2018-11-05T18:22:49.260Z;8,7500000000
2018-11-05T18:17:49.255Z;10,3333339691
2018-11-05T18:12:49.257Z;12,2500009537
2018-11-05T18:07:49.257Z;14,1666669846
2018-11-05T18:02:50.255Z;15,2499990463
2018-11-05T17:57:59.579Z;14,8333330154
2018-11-05T17:52:49.255Z;15,8333320618
2018-11-05T17:47:49.255Z;13,4999990463
2018-11-05T17:42:49.256Z;13,1666660309
2018-11-05T17:37:49.256Z;12,7500000000
2018-11-05T17:32:49.255Z;13,3333339691
2018-11-05T17:27:49.255Z;14,0833330154
2018-11-05T17:22:49.260Z;15,0000000000
2018-11-05T17:17:49.262Z;13,8333339691
2018-11-05T17:12:49.256Z;15,4166650772
2018-11-05T17:07:49.256Z;14,0833330154
2018-11-05T17:02:49.256Z;14,1666660309
2018-11-05T16:57:49.262Z;12,2500000000
2018-11-05T16:52:49.255Z;11,7499990463
2018-11-05T16:47:49.267Z;11,3333339691
2018-11-05T16:42:49.256Z;11,8333330154
2018-11-05T16:37:49.259Z;11,0833330154
2018-11-05T16:32:49.255Z;9,8333330154
2018-11-05T16:27:49.255Z;10,5833330154
2018-11-05T16:22:49.255Z;11,5833330154
2018-11-05T16:17:49.263Z;11,7500000000
2018-11-05T16:12:49.256Z;10,3333339691
2018-11-05T16:07:49.255Z;11,0833330154
2018-11-05T16:02:49.256Z;9,4166660309
2018-11-05T15:57:49.261Z;7,0833330154
2018-11-05T15:52:49.255Z;4,3333334923
2018-11-05T15:47:49.256Z;5,3333334923
2018-11-05T15:42:49.256Z;5,4166669846
2018-11-05T15:37:49.268Z;6,0000004768
2018-11-05T15:32:49.256Z;7,1666665077
2018-11-05T15:27:49.255Z;6,6666665077
2018-11-05T15:22:49.255Z;6,0000004768
2018-11-05T15:17:49.255Z;5,9166665077
2018-11-05T15:12:49.257Z;5,0000000000
2018-11-05T15:07:49.267Z;5,0833330154
2018-11-05T15:02:49.256Z;4,9166665077
2018-11-05T14:57:49.256Z;4,6666665077
2018-11-05T14:52:49.273Z;3,4999997616
2018-11-05T14:47:49.256Z;2,8333332539
2018-11-05T14:42:49.256Z;2,4166665077
2018-11-05T14:37:49.262Z;2,5000000000
2018-11-05T14:32:49.256Z;1,3333332539
2018-11-05T14:27:49.255Z;0,7499999404
2018-11-05T14:22:49.256Z;0,7500000000
2018-11-05T14:17:49.256Z;0,2500000000
2018-11-05T14:12:50.255Z;0,0833333358
2018-11-05T14:07:59.590Z;0,1666666716
2018-11-05T14:02:49.256Z;0,2500000000
2018-11-05T13:57:49.255Z;0,0000000000
2018-11-05T13:52:49.266Z;0,1666666716
2018-11-05T13:47:49.256Z;0,0000000000
2018-11-05T13:42:49.255Z;0,0000000000
2018-11-05T13:37:49.256Z;0,2500000000
2018-11-05T13:32:49.257Z;0,1666666716
2018-11-05T13:27:49.255Z;0,0000000000
2018-11-05T13:22:49.254Z;0,1666666716
2018-11-05T13:17:49.255Z;0,0000000000
2018-11-05T13:12:49.256Z;0,0833333358
2018-11-05T13:07:49.255Z;0,0000000000
2018-11-05T13:02:49.255Z;0,0833333358
2018-11-05T12:57:49.266Z;0,0000000000
2018-11-05T12:52:49.256Z;0,0833333358
2018-11-05T12:47:49.255Z;0,0000000000
2018-11-05T12:42:49.255Z;0,0000000000
2018-11-05T12:37:49.259Z;0,0833333358
2018-11-05T12:32:49.256Z;0,0000000000
2018-11-05T12:27:50.257Z;0,0000000000
2018-11-05T12:22:59.580Z;0,0000000000
2018-11-05T12:17:49.256Z;0,0000000000
2018-11-05T12:12:49.255Z;0,0000000000
2018-11-05T12:07:50.255Z;0,0000000000
2018-11-05T12:02:59.581Z;0,0000000000
2018-11-05T11:57:49.255Z;0,0000000000
2018-11-05T11:52:49.255Z;0,0833333358
2018-11-05T11:47:49.255Z;0,0000000000
2018-11-05T11:42:49.256Z;0,0000000000
2018-11-05T11:37:49.255Z;0,0000000000
2018-11-05T11:32:49.255Z;0,0833333358
2018-11-05T11:27:49.255Z;0,0000000000
2018-11-05T11:22:50.255Z;0,1666666716
2018-11-05T11:17:59.581Z;0,0000000000
2018-11-05T11:12:49.257Z;0,1666666716
2018-11-05T11:07:49.256Z;0,0833333358
2018-11-05T11:02:50.256Z;0,2500000000
2018-11-05T10:57:59.582Z;0,2500000000
2018-11-05T10:52:49.266Z;0,4166666865
2018-11-05T10:47:49.255Z;0,3333333433
2018-11-05T10:42:50.637Z;0,3333333433
2018-11-05T10:37:49.636Z;0,4166666865
2018-11-05T10:32:49.266Z;0,1666666716
2018-11-05T10:27:49.640Z;0,3333333433
2018-11-05T10:22:49.254Z;0,0833333358
2018-11-05T10:17:50.630Z;0,0833333358
2018-11-05T10:12:50.632Z;0,8333332539
2018-11-05T10:07:49.628Z;1,8333333731
2018-11-05T10:02:49.629Z;2,2500000000
2018-11-05T09:57:59.581Z;2,9166667461
2018-11-05T09:52:49.260Z;4,5833334923
2018-11-05T09:47:50.657Z;5,4166665077
2018-11-05T09:42:50.657Z;5,5833334923
2018-11-05T09:37:50.652Z;6,4166669846
2018-11-05T09:32:50.650Z;6,5833330154
2018-11-05T09:27:50.650Z;6,1666665077
2018-11-05T09:22:50.647Z;6,7500000000
2018-11-05T09:17:50.646Z;7,4166674614
2018-11-05T09:12:49.640Z;8,3333339691
2018-11-05T09:07:49.633Z;8,2500000000
2018-11-05T09:02:49.255Z;8,5000000000
2018-11-05T08:57:50.633Z;8,2500000000
2018-11-05T08:52:49.635Z;7,4166665077
2018-11-05T08:47:49.632Z;7,9166669846
2018-11-05T08:42:49.632Z;7,6666669846
2018-11-05T08:37:50.644Z;8,1666660309
2018-11-05T08:32:50.651Z;7,5833330154
2018-11-05T08:27:49.637Z;8,0833330154
2018-11-05T08:22:49.636Z;9,4166669846
2018-11-05T08:17:49.260Z;8,7500000000
2018-11-05T08:12:49.643Z;7,5000000000
2018-11-05T08:07:49.630Z;7,9166660309
2018-11-05T08:02:49.627Z;7,2500000000
2018-11-05T07:57:49.621Z;7,3333330154
2018-11-05T07:52:49.256Z;7,1666665077
2018-11-05T07:47:49.623Z;7,1666674614
2018-11-05T07:42:49.624Z;6,5833334923
2018-11-05T07:37:49.633Z;5,5000000000
2018-11-05T07:32:49.626Z;5,7499995232
2018-11-05T07:27:50.630Z;5,1666665077
2018-11-05T07:22:49.638Z;5,2500000000
2018-11-05T07:17:49.630Z;5,3333334923
2018-11-05T07:12:49.255Z;5,2500000000
2018-11-05T07:07:49.640Z;6,4166660309
2018-11-05T07:02:59.579Z;6,1666660309
2018-11-05T06:57:59.955Z;5,8333330154
2018-11-05T06:52:49.629Z;6,6666665077
2018-11-05T06:47:49.628Z;5,7499995232
2018-11-05T06:42:50.631Z;5,7500000000
2018-11-05T06:37:50.630Z;6,5833330154
2018-11-05T06:32:49.633Z;5,9166669846
2018-11-05T06:27:49.635Z;6,6666669846
2018-11-05T06:22:50.649Z;6,5833325386
2018-11-05T06:17:50.645Z;6,4999995232
2018-11-05T06:12:50.648Z;5,9999995232
2018-11-05T06:07:49.647Z;4,9166674614
2018-11-05T06:02:50.656Z;6,0833339691
2018-11-05T05:57:50.645Z;5,9999995232
2018-11-05T05:52:49.643Z;6,3333330154
2018-11-05T05:47:49.639Z;5,5833330154
2018-11-05T05:42:49.632Z;5,9166669846
2018-11-05T05:37:49.255Z;5,5833330154
2018-11-05T05:32:49.632Z;6,1666669846
2018-11-05T05:27:49.631Z;5,9166660309
2018-11-05T05:22:50.632Z;6,5000000000
2018-11-05T05:17:50.653Z;6,5000004768
2018-11-05T05:12:49.631Z;6,4166665077
2018-11-05T05:07:50.628Z;6,5000000000
2018-11-05T05:02:49.630Z;7,2500000000
2018-11-05T04:57:49.630Z;6,7499995232
2018-11-05T04:52:50.642Z;6,0833330154
2018-11-05T04:47:50.636Z;6,9166660309
2018-11-05T04:42:49.636Z;7,0833330154
2018-11-05T04:37:49.641Z;6,7499995232
2018-11-05T04:33:00.970Z;7,2499995232
2018-11-05T04:27:50.651Z;6,5000000000
2018-11-05T04:22:49.645Z;5,9166665077
2018-11-05T04:18:00.974Z;5,6666665077
2018-11-05T04:12:50.644Z;6,5833330154
2018-11-05T04:07:50.641Z;6,2500000000
2018-11-05T04:02:49.639Z;6,3333330154
2018-11-05T03:57:59.966Z;6,3333334923
2018-11-05T03:52:49.635Z;7,3333334923
2018-11-05T03:48:00.960Z;6,7500000000
2018-11-05T03:42:49.634Z;6,9999995232
2018-11-05T03:37:49.633Z;6,5833334923
2018-11-05T03:32:50.631Z;6,7499995232
2018-11-05T03:27:50.638Z;7,0833330154
2018-11-05T03:22:49.628Z;7,0000000000
2018-11-05T03:17:49.628Z;7,3333334923
2018-11-05T03:12:59.953Z;7,4999995232
2018-11-05T03:07:50.630Z;6,9166660309
2018-11-05T03:02:50.642Z;7,4999995232
2018-11-05T02:57:49.631Z;7,5833334923
2018-11-05T02:52:59.955Z;8,2500000000
2018-11-05T02:47:49.631Z;8,0833330154
2018-11-05T02:42:49.632Z;7,6666665077
2018-11-05T02:37:49.272Z;8,6666660309
2018-11-05T02:32:49.255Z;7,5000000000
2018-11-05T02:27:49.254Z;7,4166669846
2018-11-05T02:22:49.255Z;7,9166665077
2018-11-05T02:17:49.259Z;8,7500000000
2018-11-05T02:12:49.267Z;8,0833339691
2018-11-05T02:07:49.633Z;7,4166665077
2018-11-05T02:02:49.255Z;8,2500000000
2018-11-05T01:57:49.255Z;7,0833330154
2018-11-05T01:52:49.637Z;7,1666665077
2018-11-05T01:47:49.256Z;6,6666669846
2018-11-05T01:42:49.255Z;6,7499995232
2018-11-05T01:37:49.266Z;6,3333330154
2018-11-05T01:32:49.255Z;6,0833334923
2018-11-05T01:27:50.260Z;6,5833334923
2018-11-05T01:22:49.646Z;5,8333330154
2018-11-05T01:17:50.255Z;5,5833339691
2018-11-05T01:12:50.648Z;6,5000000000
2018-11-05T01:07:50.653Z;6,5000000000
2018-11-05T01:02:49.649Z;5,5833339691
2018-11-05T00:57:50.657Z;6,6666669846
2018-11-05T00:52:50.647Z;7,5833334923
2018-11-05T00:47:49.644Z;6,1666669846
2018-11-05T00:42:49.648Z;6,4166669846
2018-11-05T00:37:50.637Z;6,0833325386
2018-11-05T00:32:50.636Z;6,2500000000
2018-11-05T00:27:49.630Z;5,9166669846
2018-11-05T00:22:49.630Z;5,9166665077
2018-11-05T00:17:49.632Z;6,2500000000
2018-11-05T00:12:50.632Z;6,0000004768
2018-11-05T00:07:49.631Z;7,4166660309
2018-11-05T00:02:49.632Z;7,4166669846
2018-11-04T23:57:49.632Z;8,2500000000
2018-11-04T23:52:49.632Z;11,1666669846
2018-11-04T23:47:49.639Z;7,2500000000
2018-11-04T23:42:50.635Z;8,3333339691
2018-11-04T23:37:49.636Z;10,8333330154
2018-11-04T23:32:50.640Z;19,7499980927
2018-11-04T23:27:50.648Z;11,2500000000
2018-11-04T23:22:50.648Z;12,7500009537
2018-11-04T23:17:49.647Z;10,2499990463
2018-11-04T23:13:00.975Z;8,2500000000
2018-11-04T23:07:50.647Z;9,0833330154
2018-11-04T23:02:50.642Z;8,9166669846
2018-11-04T22:57:49.640Z;8,7500009537
2018-11-04T22:52:49.635Z;8,5000000000
2018-11-04T22:47:59.957Z;8,2500000000
2018-11-04T22:42:49.638Z;7,1666669846
2018-11-04T22:37:59.960Z;8,6666660309
2018-11-04T22:32:59.580Z;8,1666660309
2018-11-04T22:27:50.627Z;8,7500000000
2018-11-04T22:22:49.625Z;7,9999995232
2018-11-04T22:17:49.616Z;6,9166665077
2018-11-04T22:12:49.255Z;6,4166669846
2018-11-04T22:07:49.255Z;6,0000000000
2018-11-04T22:02:49.258Z;6,5833334923
2018-11-04T21:57:49.256Z;5,8333330154
2018-11-04T21:52:49.255Z;5,9166669846
2018-11-04T21:47:49.255Z;5,9166665077
2018-11-04T21:42:49.259Z;6,5000004768
2018-11-04T21:37:49.257Z;6,0000004768
2018-11-04T21:32:49.256Z;6,4166665077
2018-11-04T21:27:49.255Z;5,2500004768
2018-11-04T21:22:49.257Z;6,5000004768
2018-11-04T21:17:49.265Z;6,8333330154
2018-11-04T21:12:49.255Z;7,2499995232
2018-11-04T21:07:59.588Z;7,4166665077
2018-11-04T21:02:49.631Z;7,1666669846
2018-11-04T20:57:49.641Z;7,5833334923
2018-11-04T20:52:49.642Z;8,2500000000
2018-11-04T20:47:59.966Z;8,1666669846
2018-11-04T20:42:49.632Z;8,4166669846
2018-11-04T20:37:49.633Z;8,5833330154
2018-11-04T20:32:50.634Z;6,5000000000
2018-11-04T20:27:50.646Z;6,4166669846
2018-11-04T20:22:49.635Z;7,2500004768
2018-11-04T20:17:49.634Z;6,8333334923
2018-11-04T20:12:49.636Z;7,0000000000
2018-11-04T20:07:50.646Z;6,9166669846
2018-11-04T20:02:49.667Z;7,5833334923
2018-11-04T19:57:59.973Z;8,5833330154
2018-11-04T19:52:49.637Z;8,7500000000
2018-11-04T19:47:50.637Z;7,4166669846
2018-11-04T19:42:50.677Z;7,5833330154
2018-11-04T19:37:49.638Z;7,4166665077
2018-11-04T19:32:50.255Z;7,3333334923
2018-11-04T19:27:49.642Z;7,9166674614
2018-11-04T19:23:00.967Z;6,6666669846
2018-11-04T19:17:50.641Z;7,8333334923
2018-11-04T19:12:49.640Z;7,4166660309
2018-11-04T19:07:49.256Z;7,8333330154
2018-11-04T19:02:50.636Z;7,6666669846
2018-11-04T18:57:50.642Z;8,4166669846
2018-11-04T18:52:49.625Z;8,2500000000
2018-11-04T18:47:59.949Z;8,7500009537
2018-11-04T18:42:50.625Z;9,0833330154
2018-11-04T18:37:50.638Z;7,7500000000
2018-11-04T18:32:49.628Z;9,4166660309
2018-11-04T18:27:49.630Z;8,1666669846
2018-11-04T18:22:49.631Z;8,3333330154
2018-11-04T18:17:50.635Z;8,7500000000
2018-11-04T18:12:50.647Z;8,5000000000
2018-11-04T18:07:49.639Z;8,8333330154
2018-11-04T18:02:50.643Z;9,2500000000
2018-11-04T17:57:50.650Z;9,4166669846
2018-11-04T17:52:50.665Z;8,4166660309
2018-11-04T17:47:50.683Z;8,3333330154
2018-11-04T17:42:51.680Z;8,1666660309
2018-11-04T17:37:50.703Z;8,3333339691
2018-11-04T17:32:50.699Z;7,9166665077
2018-11-04T17:27:50.688Z;7,2500000000
2018-11-04T17:22:50.678Z;7,0833334923
2018-11-04T17:17:50.663Z;7,2499990463
2018-11-04T17:12:50.642Z;7,5833334923
2018-11-04T17:07:49.636Z;7,1666674614
2018-11-04T17:02:49.627Z;7,7499995232
2018-11-04T16:57:49.626Z;7,5000000000
2018-11-04T16:52:49.626Z;8,0833330154
2018-11-04T16:47:49.628Z;8,5833339691
2018-11-04T16:42:49.627Z;9,5833330154
2018-11-04T16:37:49.626Z;10,0833330154
2018-11-04T16:32:50.624Z;9,3333330154
2018-11-04T16:27:49.626Z;9,1666669846
2018-11-04T16:22:49.626Z;10,4166660309
2018-11-04T16:17:49.626Z;10,1666669846
2018-11-04T16:12:50.633Z;9,6666660309
2018-11-04T16:07:49.623Z;9,8333330154
2018-11-04T16:02:49.616Z;10,9166660309
2018-11-04T15:57:49.608Z;10,0833330154
2018-11-04T15:52:49.611Z;10,1666669846
2018-11-04T15:47:49.615Z;10,6666669846
2018-11-04T15:42:49.617Z;9,7500000000
2018-11-04T15:37:49.611Z;8,5000009537
2018-11-04T15:32:49.606Z;8,1666660309
2018-11-04T15:27:49.605Z;9,9166669846
2018-11-04T15:22:49.587Z;11,0833330154
2018-11-04T15:17:49.595Z;12,6666669846
2018-11-04T15:12:49.597Z;15,0000000000
2018-11-04T15:07:49.607Z;13,4166660309
2018-11-04T15:02:49.607Z;13,7500000000
2018-11-04T14:57:49.604Z;13,7499980927
2018-11-04T14:52:49.596Z;13,6666669846
2018-11-04T14:47:49.600Z;14,2499990463
2018-11-04T14:42:50.631Z;14,9999990463
2018-11-04T14:37:50.654Z;16,9166679382
2018-11-04T14:32:50.696Z;15,4166669846
2018-11-04T14:27:50.693Z;14,3333330154
2018-11-04T14:22:50.691Z;14,9166660309
2018-11-04T14:17:50.705Z;14,3333320618
2018-11-04T14:12:50.683Z;13,3333339691
2018-11-04T14:07:50.679Z;12,9999990463
2018-11-04T14:02:50.674Z;12,0000009537
2018-11-04T13:57:50.678Z;12,5000000000
2018-11-04T13:52:50.660Z;12,4166660309
2018-11-04T13:47:49.647Z;12,2500000000
